test_name,metric,control_rate,treatment_rate,control_ci_lower,control_ci_upper,treatment_ci_lower,treatment_ci_upper,control_n,treatment_n,z_statistic,p_value,is_significant,relative_lift,absolute_lift,pooled_se,sample_size,information_fraction,adjusted_alpha,sequential_significant
Social Proof Test,clicked_cta,0.21134266401144364,0.22124238462180432,0.2071048897990195,0.21558043822386777,0.21695144815867531,0.22553332108493332,35653,35947,-3.216868221373177,0.001295981102565721,True,0.04684203568960708,0.00989972061036068,0.003077440519504653,71600,0.28867126551708844,0.0002643632183716438,False
Social Proof Test,clicked_cta,0.2114770626785414,0.22128688114685782,0.20724144949867376,0.21571267585840906,0.2169984384195918,0.22557532387412385,35706,35994,-3.189407358926851,0.0014256482565422957,True,0.04638715113623438,0.009809818468316411,0.0030757496187684063,71700,0.28907443767563185,0.0002669931492187416,False
Social Proof Test,clicked_cta,0.21141690440230465,0.22130056039505078,0.20718457599453385,0.21564923281007545,0.21701511722966038,0.22558600356044117,35754,36046,-3.215776015932197,0.0013009232473198814,True,0.0467496013182491,0.009883655992746126,0.0030734901758638277,71800,0.2894776098341753,0.0002696420174268521,False
Social Proof Test,clicked_cta,0.21139505655634688,0.22130488987394376,0.20716590339999427,0.2156242097126995,0.2170223265167888,0.22558745323109872,35805,36095,-3.226586017866279,0.0012527657026840824,True,0.04687826422731616,0.009909833317596872,0.0030713060996124266,71900,0.2898807819927187,0.00027230989831283914,False
Social Proof Test,clicked_cta,0.21150681875226596,0.22137066651910467,0.20727991583674832,0.2157337216677836,0.21709049267266137,0.22565084036554797,35857,36143,-3.2133718447604287,0.001311863278142031,True,0.046636074548461984,0.009863847766838713,0.003069625378999394,72000,0.2902839541512621,0.0002749968671271752,False
Social Proof Test,clicked_cta,0.21145116823080565,0.2214362686855848,0.20722773360359603,0.21567460285801526,0.21715848065423543,0.22571405671693417,35909,36191,-3.255104861706016,0.0011335050554282151,True,0.04722177956415971,0.009985100454779156,0.0030675203653949003,72100,0.29068712630980553,0.00027770299905482965,False
Social Proof Test,clicked_cta,0.2114571746384872,0.22138520971302428,0.20723669213329832,0.2156776571436761,0.21711066737789045,0.2256597520481581,35960,36240,-3.2388693282050456,0.001200045396848172,True,0.04695057092061456,0.009928035074537073,0.0030652780549313197,72200,0.291090298468349,0.000280428369211716,False
Social Proof Test,clicked_cta,0.21147331593269283,0.2214077054511382,0.20725588095300254,0.21569075091238313,0.21713571808986554,0.22567969281241085,36014,36286,-3.243085758814551,0.0011824261444453477,True,0.04697703572968633,0.009934389518445358,0.003063252179330801,72300,0.2914934706268924,0.0002831730526440257,False
Social Proof Test,clicked_cta,0.2115054061546992,0.22146985962014865,0.2072910123373269,0.2157197999720715,0.21720003120932138,0.2257396880309759,36070,36330,-3.2548989444715533,0.001134327202716914,True,0.04711205092394302,0.009964453465449441,0.0030613710703289478,72400,0.2918966427854358,0.00028593712432711804,False
Social Proof Test,clicked_cta,0.2114586216440631,0.22141875171844927,0.20724806947586852,0.21566917381225767,0.21715162431869997,0.22568587911819857,36130,36370,-3.256010000015956,0.0011298977190923678,True,0.047102028741828866,0.009960130074386175,0.0030589986131299863,72500,0.2922998149439792,0.0002887206591637437,False
Social Proof Test,clicked_cta,0.21140076852901335,0.22137425536003513,0.20719314105226339,0.21560839600576331,0.21711077443340404,0.22563773628666622,36173,36427,-3.2628960020203044,0.0011027998074545783,True,0.047178101103511304,0.009973486831021783,0.003056636443468148,72600,0.2927029871025226,0.0002915237319824904,False
Social Proof Test,clicked_cta,0.21144766269983709,0.22133596469588576,0.20724225059354398,0.2156530748061302,0.21707602087885322,0.2255959085129183,36217,36483,-3.2372257723816515,0.0012069788023342384,True,0.04676477322941955,0.009888301996048676,0.0030545605068421832,72700,0.2931061592610661,0.0002943464175366728,False
Social Proof Test,clicked_cta,0.21153634057571413,0.22139494142121977,0.20733324155449803,0.21573943959693023,0.21713744958539025,0.22565243325704928,36268,36532,-3.2293241169365587,0.001240831793968535,True,0.0466047621825858,0.009858600845505633,0.0030528372156269717,72800,0.2935093314196095,0.0002971887905032222,False
Social Proof Test,clicked_cta,0.21154057923136219,0.22129265091863518,0.20734069058953142,0.21574046787319295,0.21703842431580805,0.2255468775214623,36324,36576,-3.196891587715708,0.0013891712688311666,True,0.046100241016203025,0.00975207168727299,0.0030504855794128414,72900,0.2939125035781529,0.00030005092548024415,False
Social Proof Test,clicked_cta,0.21170873893196943,0.22118796746192063,0.20751005606965436,0.2159074217942845,0.21693782981305734,0.2254381051107839,36366,36634,-3.1094094272660717,0.0018746174963614663,True,0.04477485708796017,0.0094792285299512,0.003048562356191784,73000,0.2943156757366963,0.0003029328969870182,False
Social Proof Test,clicked_cta,0.211845790543138,0.22114388528433565,0.2076491133535487,0.21604246773272734,0.21689683236531843,0.22539093820335288,36418,36682,-3.0518482656605816,0.0022743703847723853,True,0.04389086380880565,0.009298094741197638,0.0030467093812690054,73100,0.2947188478952397,0.0003058347794615557,False
Social Proof Test,clicked_cta,0.2118943818376244,0.22113316452939094,0.20770040345088153,0.21608836022436728,0.21688890350631637,0.2253774255524655,36471,36729,-3.034361616026091,0.0024104531189323626,True,0.043600885552719626,0.009238782691766534,0.003044720392906227,73200,0.2951220200537832,0.00030875664725948937,False
Social Proof Test,clicked_cta,0.2119312270711274,0.2209441453200631,0.20774014110065048,0.21612231304160434,0.21670378070311727,0.22518450993700892,36526,36774,-2.9625838806963314,0.003050686760131296,True,0.042527561291903486,0.009012918248935686,0.0030422491351763084,73300,0.2955251922123266,0.00031169857465340733,False
Social Proof Test,clicked_cta,0.2119621671860478,0.220978869031452,0.20777406684770916,0.21615026752438643,0.21674080038812038,0.22521693767478362,36582,36818,-2.965691183391313,0.0030200357244156567,True,0.04253920388297352,0.009016701845404207,0.0030403374079877974,73400,0.29592836437087,0.00031466063583018844,False
Social Proof Test,clicked_cta,0.2119590443686007,0.22107118644067797,0.20777342583596942,0.21614466290123197,0.21683576108568686,0.22530661179566908,36625,36875,-2.99889303867844,0.0027096241407249633,True,0.042990107354093816,0.009112142072077278,0.0030385018587034507,73500,0.2963315365294134,0.0003176429048914464,False
Social Proof Test,clicked_cta,0.2118898281974366,0.22109396154887626,0.2077072780486461,0.21607237834622708,0.216861535162513,0.2253263879352395,36670,36930,-3.031340598940114,0.002434704357279073,True,0.043438297296948813,0.009204133351439658,0.0030363243756435076,73600,0.29673470868795687,0.00032064545584997717,False
Social Proof Test,clicked_cta,0.21202135192548613,0.22118868638797254,0.2078405883684035,0.21620211548256876,0.21695858794419626,0.22541878483174882,36718,36982,-3.0206991947696027,0.002521917640528571,True,0.04323778892659936,0.00916733446248641,0.003034838582524146,73700,0.2971378808465003,0.0003236683626306469,False
Social Proof Test,clicked_cta,0.2119217904440758,0.22110892051746023,0.207744871697057,0.2160987091910946,0.21688193923129942,0.22533590180362104,36773,37027,-3.029733360152525,0.00244769728623355,True,0.04335151215046394,0.009187130073384425,0.0030323229740989222,73800,0.2975410530050437,0.0003267116990679497,False
Social Proof Test,clicked_cta,0.21194840461642905,0.22101146325016857,0.20777424439075892,0.21612256484209919,0.21678788597460397,0.22523504052573318,36825,37075,-2.9910213639291547,0.002780460401342829,True,0.0427606834320894,0.009063058633739518,0.003030088231076301,73900,0.2979442251635871,0.0003297755389040091,False
Social Proof Test,clicked_cta,0.2120234286024188,0.22105490005926404,0.20785172936427376,0.21619512784056383,0.2168337002896197,0.22527609982890837,36878,37122,-2.9823206732200584,0.0028607218517620672,True,0.04259657301260248,0.009031471456845241,0.0030283368042692137,74000,0.2983473973221305,0.00033285995578946626,False
Social Proof Test,clicked_cta,0.21213844653883654,0.2211103938024532,0.20796852036588442,0.21630837271178865,0.2168918817468829,0.2253289058580235,36924,37176,-2.964241099572309,0.0030343045033605696,True,0.04229288660306162,0.008971947263616664,0.003026726559088317,74100,0.29875056948067397,0.0003359650232794831,False
Social Proof Test,clicked_cta,0.2121121960455492,0.2209299202234817,0.2079451096824604,0.216279282408638,0.2167156445985095,0.2251441958484539,36971,37229,-2.915754684350894,0.003548293732335427,True,0.041571038074769515,0.008817724177932501,0.003024165313103323,74200,0.2991537416392174,0.0003390908148348526,False
Social Proof Test,clicked_cta,0.21212121212121213,0.22093148038847454,0.20795715722115143,0.21628526702127282,0.21671973877438094,0.22514322200256814,37026,37274,-2.915230388804152,0.0035542605630249214,True,0.041534121831379965,0.008810268267262417,0.0030221516285978516,74300,0.2995569137977608,0.0003422374038193343,False
Social Proof Test,clicked_cta,0.21209342467231243,0.2208616901559402,0.20793248991940022,0.21625435942522464,0.2166531341414912,0.2250702461703892,37078,37322,-2.9035227306678855,0.003689901841534955,True,0.04134152436443929,0.008768265483627774,0.0030198714792258044,74400,0.2999600859563042,0.0003454048634987661,False
Social Proof Test,clicked_cta,0.21214651225424186,0.22084559807332085,0.2079881119350324,0.21630491257345133,0.21663985556462248,0.22505134058201923,37130,37370,-2.8824630237578837,0.003945794434901098,True,0.041005085243417935,0.008699085819078994,0.0030179349214124337,74500,0.3003632581148476,0.0003485932670397318,False
Social Proof Test,clicked_cta,0.21216114457831325,0.22078789822535813,0.20800566013635255,0.21631662902027396,0.21658513532755738,0.22499066112315888,37184,37416,-2.860520209696757,0.004229465950187506,True,0.04066132686167026,0.008626753647044877,0.0030157988808474094,74600,0.30076643027339106,0.0003518026875086733,False
Social Proof Test,clicked_cta,0.2121570101487408,0.22083088588668767,0.2080050153356897,0.2163090049617919,0.21662996251446728,0.22503180925890806,37246,37454,-2.87798810484682,0.0040022022996193535,True,0.04088422876937092,0.008673875737946868,0.003013867820836088,74700,0.30116960243193447,0.0003550331978701138,False
Social Proof Test,clicked_cta,0.21206596058452876,0.22071723770163978,0.20791734495968972,0.2162145762093678,0.2165199458602442,0.22491452954303537,37295,37505,-2.8729016218074395,0.004067207470406307,True,0.040795218116406094,0.008651277117111028,0.0030113377539423775,74800,0.3015727745904779,0.00035828487098577,False
Social Proof Test,clicked_cta,0.21200760517366038,0.2206512767260431,0.20786207365130321,0.21615313669601754,0.21645734090332625,0.22484521254875994,37343,37557,-2.87259132026916,0.004071203962748119,True,0.040770573042898536,0.008643671552382715,0.0030090154110654376,74900,0.3019759467490213,0.00036155777961321967,False
Social Proof Test,clicked_cta,0.2119972186563971,0.22075090406296533,0.20785447844081564,0.21613995887197854,0.2165591347794675,0.22494267334646315,37392,37608,-2.9108753787993384,0.0036041773918936582,True,0.04129151062475078,0.008753685406568235,0.0030072346862815218,75000,0.3023791189075647,0.0003648519964050134,False
Social Proof Test,clicked_cta,0.2118696104866914,0.22081130621895173,0.20773137723069957,0.21600784374268323,0.21662107535233927,0.2250015370855642,37457,37643,-2.975554417457904,0.002924594572708337,True,0.04220376726855789,0.008941695732260335,0.0030050519929322836,75100,0.30278229106610816,0.0003681675939071205,False
Social Proof Test,clicked_cta,0.21173020527859238,0.2207747413106925,0.20759589172754858,0.21586451882963617,0.21658737238844383,0.22496211023294116,37510,37690,-3.012225429182466,0.002593399285767143,True,0.04271726851725957,0.00904453603210012,0.0030026092816548776,75200,0.30318546322465156,0.00037150464455759646,False
Social Proof Test,clicked_cta,0.21171866680864657,0.22087661649353402,0.20758740829725145,0.21584992532004169,0.21669110875442738,0.22506212423264066,37564,37736,-3.0517962960045417,0.002274764173413288,True,0.04325527750070567,0.009157949684887451,0.0030008391113381908,75300,0.30358863538319497,0.00037486322068547295,False
Social Proof Test,clicked_cta,0.21159420289855072,0.22090223574546897,0.20746608510149053,0.2157223206956109,0.21671982240738277,0.22508464908355516,37605,37795,-3.1041174023380114,0.001908475842156288,True,0.043990018249134205,0.009308032846918252,0.0029986085062077457,75400,0.3039918075417384,0.0003782433945105357,False
Social Proof Test,clicked_cta,0.21153846153846154,0.22107154179435698,0.20741309954260556,0.2156638235343175,0.21689113176578434,0.22525195182292962,37648,37852,-3.180965547013597,0.0014678508501511226,True,0.04506547030059664,0.009533080255895443,0.002996914023430853,75500,0.30439497970028184,0.0003816452381402158,False
Social Proof Test,clicked_cta,0.21149254523266303,0.22091489473961906,0.20737002864645093,0.21561506181887513,0.21673852383258344,0.2250912656466547,37694,37906,-3.1466295426241326,0.0016516407918737474,True,0.04455168619106881,0.00942234950695603,0.0029944260610666796,75600,0.30479815185882525,0.00038506882357070005,False
Social Proof Test,clicked_cta,0.21145642900670322,0.2209605606344021,0.20733684676850284,0.2155760112449036,0.2167866873988687,0.22513443386993548,37743,37957,-3.176012685919697,0.0014931442151178687,True,0.04494605187623584,0.009504131627698864,0.0029924728165708495,75700,0.30520132401736866,0.0003885142226838223,False
Social Proof Test,clicked_cta,0.2113812534723141,0.22096786926659825,0.20726525960909173,0.21549724733553646,0.21679636369979485,0.22513937483340166,37799,38001,-3.205878988113813,0.0013465060170432918,True,0.045352251615537784,0.009586615794284159,0.0029903236615691684,75800,0.30560449617591207,0.0003919815072470634,False
Social Proof Test,clicked_cta,0.21145258039796,0.22093176025435532,0.20733847215144285,0.21556668864447714,0.2167635689599301,0.22509995154878054,37843,38057,-3.1719434098354298,0.0015142251059055386,True,0.044828868196146975,0.00947917985639532,0.0029884454517702537,75900,0.3060076683344555,0.0003954707489122189,False
Social Proof Test,clicked_cta,0.2114374686617581,0.2209305376964862,0.2073261831261216,0.2155487541973946,0.21676509008765993,0.2250959853053125,37893,38107,-3.178726464051551,0.0014792361371797464,True,0.04489776147440738,0.009493069034728102,0.0029864378524185426,76000,0.30641084049299894,0.00039898201921362286,False
Social Proof Test,clicked_cta,0.21138339920948618,0.22086500655307995,0.20727558685166483,0.21549121156730752,0.2167023495100075,0.2250276635961524,37950,38150,-3.177301315444875,0.0014865250517967375,True,0.04485502352148884,0.009481607343593768,0.0029841700242604105,76100,0.30681401265154234,0.00040251538956836974,False
